,vIG,vEAA,vENT,vRNAP,vAF,vdeg,wIG,wEAA,wENT,wRNAP,wAF,wRNase,wrP,prot_fraction,growth_rate,EGVs,name
0.995EGM2,15.13043478260871,12.75130969139447,0.009787476256405284,0.000276338975001611,0.000276338975001611,3.3214457098229364e-07,3.2502415458937254e-05,0.00140871611828739,3.784490819143379e-07,1.8027281789592604e-06,1.282212844007476e-05,5.1752592727737656e-11,0.00027600683043062875,0.995,1.3920000000000012,EGM2,R_deg_hill2_gly
0.995EGM3,15.13043478260871,12.75130969139447,0.009787476256405284,0.000276338975001611,0.000276338975001611,3.3214457098229364e-07,3.2502415458937254e-05,0.00140871611828739,3.784490819143379e-07,1.1055803709452087e-06,1.3447416397108905e-05,5.1752592727737656e-11,0.00027600683043062875,0.995,1.3920000000000012,EGM3,R_deg_hill2_gly
0.995EGM4,15.130434782608708,12.747046102793627,0.011946004623761322,0.00033720930755002694,0.0002761996917048144,3.3197715995799183e-07,3.2502415458937254e-05,0.0014082450932610116,4.6191217878543814e-07,1.3491111462838794e-06,1.2815665695103398e-05,5.172650783785612e-11,0.00027586771454485634,0.995,1.3920000000000012,EGM4,R_deg_hill2_gly
0.995EGM5,15.13043478260871,12.75130969139447,0.009787476256405284,0.000276338975001611,0.000276338975001611,3.3214457098229364e-07,3.2502415458937254e-05,0.00140871611828739,3.784490819143379e-07,1.1055803709452087e-06,1.282212844007476e-05,2.999588077848759e-06,0.00027600683043062875,0.995,1.3920000000000012,EGM5,R_deg_hill2_gly
0.995EGM6,15.13043478260871,12.751301658976113,0.009791542831422015,0.0002764537904190334,0.0002764537904190334,3.3228257293283894e-07,3.2502415458937254e-05,0.0014087152308964097,3.786063228149849e-07,1.10603972587979e-06,1.282745587544316e-05,5.17740952882675e-11,0.00027612150784610056,0.995,1.3920000000000012,EGM6,R_deg_hill2_gly
0.995EGM7,15.130434782608708,12.751309691394468,0.009787476256405282,0.000276338975001611,0.000276338975001611,3.3214457098229364e-07,3.2502415458937254e-05,0.0014087161182873903,3.784490819143379e-07,1.1055803709452087e-06,1.2822128440074762e-05,5.1752592727737656e-11,0.0002761229807083369,0.995,1.3920000000000012,EGM7,R_deg_hill2_gly
0.995EGM8,15.13043478260871,12.75130969139447,0.009787476256405284,0.000276338975001611,0.000276338975001611,3.3214457098229364e-07,3.627737371347774e-05,0.00140871611828739,3.784490819143379e-07,1.1055803709452087e-06,1.282212844007476e-05,5.1752592727737656e-11,0.00027600683043062875,0.995,1.3920000000000012,EGM8,R_deg_hill2_gly
0.995EGM9,15.13043478260871,12.75130969139447,0.009787476256405284,0.000276338975001611,0.000276338975001611,3.3214457098229364e-07,3.2502415458937254e-05,0.0014092163486530175,3.784490819143379e-07,1.1055803709452087e-06,1.282212844007476e-05,5.1752592727737656e-11,0.00027600683043062875,0.995,1.3920000000000012,EGM9,R_deg_hill2_gly
0.995EGM10,15.130434782608708,12.751309691394468,0.009787476256405282,0.00027633897500161096,0.00027633897500161096,3.321445709822936e-07,3.250241545893725e-05,0.00140871611828739,8.786794475416515e-07,1.1055803709452087e-06,1.2822128440074762e-05,5.1752592727737656e-11,0.00027600683043062875,0.995,1.3920000000000012,EGM10,R_deg_hill2_gly
0.99999EGM1,15.108695652173926,12.752254936050871,1.956326268516303e-05,0.00029160920234005256,0.00029160920234005256,1.5767198477998468e-05,3.2409084809447186e-05,0.0014067963778659307,7.553593092326843e-10,2.3299948580987095e-09,1.3511226375089115e-05,4.906423697148378e-12,0.00027584200386205406,0.99999,1.3900000000000012,EGM1,R_deg_hill2_gly
0.99999EGM2,15.108695652173926,12.752254936050871,1.956326268516303e-05,0.0002761645988024697,0.0002761645988024697,3.2259494041562e-07,3.2409084809447186e-05,0.0014067963778659307,7.553593092326843e-10,8.001698366393526e-07,1.2795626411181107e-05,1.0038482501783605e-13,0.00027584200386205406,0.99999,1.3900000000000012,EGM2,R_deg_hill2_gly
0.99999EGM3,15.108695652173926,12.752254936050871,1.956326268516303e-05,0.0002761645988024697,0.0002761645988024697,3.2259494041562e-07,3.2409084809447186e-05,0.0014067963778659307,7.553593092326843e-10,2.2065904986369078e-09,1.3511338061181164e-05,1.0038482501783605e-13,0.00027584200386205406,0.99999,1.3900000000000012,EGM3,R_deg_hill2_gly
0.99999EGM4,15.108695652173926,12.747356980793596,0.002499252640498352,0.03523978463949432,0.00027600482726350455,3.2240830718921783e-07,3.2409084809447186e-05,0.0014062560478811997,9.649892139701977e-08,2.8157039061743645e-07,1.2788223663209056e-05,1.0032674864580505e-13,0.0002756824189563153,0.99999,1.3900000000000012,EGM4,R_deg_hill2_gly
0.99999EGM5,15.108695652173926,12.752254936050871,1.956326268516303e-05,0.0002761645988024697,0.0002761645988024697,3.2259494041562e-07,3.2409084809447186e-05,0.0014067963778659307,7.553593092326843e-10,2.2065904986369078e-09,1.2795626411181107e-05,3.433303218466281e-06,0.00027584200386205406,0.99999,1.3900000000000012,EGM5,R_deg_hill2_gly
0.99999EGM6,15.108695652173926,12.752254917677332,1.957256466364352e-05,0.0002762959100871196,0.0002762959100871196,3.227483284900917e-07,3.2409084809447186e-05,0.0014067963758390084,7.557184689573476e-10,2.2076396926115474e-09,1.2801710500703222e-05,1.0043255619116388e-13,0.00027597316175862954,0.99999,1.3900000000000012,EGM6,R_deg_hill2_gly
0.99999EGM7,15.108695652173926,12.752254936050871,1.956326268516303e-05,0.0002761645988024697,0.0002761645988024697,3.2259494041562e-07,3.2409084809447186e-05,0.0014067963778659307,7.553593092326843e-10,2.2065904986369078e-09,1.2795626411181107e-05,1.0038482501783605e-13,0.00027597428736854786,0.99999,1.3900000000000012,EGM7,R_deg_hill2_gly
0.99999EGM8,15.108695652173926,12.752254936050871,1.956326268516303e-05,0.0002761645988024697,0.0002761645988024697,3.2259494041562e-07,3.6729944615949074e-05,0.0014067963778659307,7.553593092326843e-10,2.2065904986369078e-09,1.2795626411181107e-05,1.0038482501783605e-13,0.00027584200386205406,0.99999,1.3900000000000012,EGM8,R_deg_hill2_gly
0.99999EGM9,15.108695652173926,12.752254936050871,1.956326268516303e-05,0.0002761645988024697,0.0002761645988024697,3.2259494041562e-07,3.2409084809447186e-05,0.0014073689471859308,7.553593092326843e-10,2.2065904986369078e-09,1.2795626411181107e-05,1.0038482501783605e-13,0.00027584200386205406,0.99999,1.3900000000000012,EGM9,R_deg_hill2_gly
0.99999EGM10,15.108695652173926,12.752254936050873,1.956326268516303e-05,0.0002761645988024697,0.0002761645988024697,3.2259494041562e-07,3.2409084809447186e-05,0.0014067963778659307,5.733246793092786e-07,2.2065904986369078e-09,1.2795626411181108e-05,1.0038482501783606e-13,0.00027584200386205406,0.99999,1.3900000000000012,EGM10,R_deg_hill2_gly
1e-05EGM1,3.932203389830511,3.8832227999055298,0.18917192201717373,0.0014894553459221308,0.0014894553459221308,0.0014627818381826316,2.8156518100020963e-06,0.0002502521359939121,2.4382158837769074e-06,0.0006741462913204965,2.30369093502623e-05,1.5194587399012566e-05,2.667350773949889e-05,1e-05,0.4640000000000003,EGM1,R_deg_hill2_succ
1e-05EGM2,3.9322033898305104,3.8832227999055293,0.18917192201717373,0.001486818112444839,0.001486818112444839,0.0014601446047053399,2.815651810002096e-06,0.00025025213599391206,2.4382158837769074e-06,0.0006741981350519325,2.2996120139146852e-05,1.5167193242538694e-05,2.6673507739498886e-05,1e-05,0.4640000000000003,EGM2,R_deg_hill2_succ
1e-05EGM3,3.9322033898305104,3.8832227999055298,0.18917192201717373,0.0014868181124448388,0.0014868181124448388,0.00146014460470534,2.8156518100020963e-06,0.00025025213599391206,2.4382158837769074e-06,0.0006729526461582363,2.411322786995437e-05,1.5167193242538694e-05,2.667350773949889e-05,1e-05,0.4640000000000003,EGM3,R_deg_hill2_succ
1e-05EGM4,3.932203389830511,3.8708703637926667,0.1954255938067794,0.0014803454672494467,0.001479329342217801,0.001452790182969848,2.8156518100020963e-06,0.0002494560901110831,2.518818764620714e-06,0.0006700230452370314,2.2880293826302005e-05,1.5090799483119338e-05,2.6539159247952893e-05,1e-05,0.4640000000000003,EGM4,R_deg_hill2_succ
1e-05EGM5,3.9322033898305104,3.8832227999055298,0.18917192201717373,0.0014868181124448388,0.0014868181124448388,0.00146014460470534,2.8156518100020963e-06,0.00025025213599391206,2.4382158837769074e-06,0.0006729526461582363,2.2996120139146855e-05,2.0526012615416066e-05,2.667350773949889e-05,1e-05,0.4640000000000003,EGM5,R_deg_hill2_succ
1e-05EGM6,3.932203389830511,3.882664016583262,0.18945481742881895,0.001489041560922163,0.001489041560922163,0.001462328164530736,2.8156518100020963e-06,0.0002502161255131437,2.4418620913047786e-06,0.0006739590070062028,2.303050947559614e-05,1.5189874882234997e-05,2.6713396391427382e-05,1e-05,0.4640000000000003,EGM6,R_deg_hill2_succ
1e-05EGM7,3.9322033898305104,3.8832227999055298,0.18917192201717373,0.0014868181124448388,0.0014868181124448388,0.00146014460470534,2.8156518100020963e-06,0.00025025213599391206,2.4382158837769074e-06,0.0006729526461582363,2.2996120139146855e-05,1.5167193242538694e-05,0.020673738567142715,1e-05,0.4640000000000003,EGM7,R_deg_hill2_succ
1e-05EGM8,3.9322033898305104,3.8832227999055298,0.18917192201717373,0.0014868181124448388,0.0014868181124448388,0.00146014460470534,9.559800649242503e-06,0.00025025213599391206,2.4382158837769074e-06,0.0006729526461582363,2.2996120139146855e-05,1.5167193242538694e-05,2.667350773949889e-05,1e-05,0.4640000000000003,EGM8,R_deg_hill2_succ
1e-05EGM9,3.9322033898305104,3.8832227999055298,0.18917192201717373,0.0014868181124448388,0.0014868181124448388,0.00146014460470534,2.8156518100020963e-06,0.00025114582217855807,2.4382158837769074e-06,0.0006729526461582363,2.2996120139146855e-05,1.5167193242538694e-05,2.667350773949889e-05,1e-05,0.4640000000000003,EGM9,R_deg_hill2_succ
1e-05EGM10,3.9322033898305113,3.88322279990553,0.18917192201717375,0.001486818112444839,0.001486818112444839,0.0014601446047053403,2.8156518100020963e-06,0.0002502521359939121,3.3319020684229186e-06,0.0006729526461582365,2.2996120139146855e-05,1.5167193242538698e-05,2.667350773949889e-05,1e-05,0.4640000000000003,EGM10,R_deg_hill2_succ
0.005EGM1,3.9406779661016973,3.892516859265396,0.1891112974457601,0.0014940079438623584,0.0014940079438623584,0.0014672092574906479,2.8278013182674237e-06,0.00025139171382755697,2.4426875920077366e-06,0.0006742826188171885,2.315712312986657e-05,1.519720796639905e-05,2.6798686371710732e-05,0.005,0.4650000000000003,EGM1,R_deg_hill2_succ
0.005EGM2,3.9406779661016973,3.8925168592653954,0.1891112974457601,0.0014906409093292858,0.0014906409093292858,0.001463842222957575,2.8278013182674233e-06,0.0002513917138275569,2.4426875920077366e-06,0.0006743489112544791,2.3104934094603944e-05,1.5162332556659155e-05,2.6798686371710732e-05,0.005,0.4650000000000003,EGM2,R_deg_hill2_succ
0.005EGM3,3.9406779661016973,3.8925168592653954,0.18911129744576013,0.0014906409093292858,0.0014906409093292858,0.001463842222957575,2.8278013182674237e-06,0.00025139171382755697,2.442687592007736e-06,0.0006727629931204611,2.4527380667115536e-05,1.5162332556659155e-05,2.6798686371710732e-05,0.005,0.4650000000000003,EGM3,R_deg_hill2_succ
0.005EGM4,3.9406779661016973,3.8768372062515692,0.19704944040213282,0.0014824304242388785,0.0014811346178163268,0.0014545068351969682,2.8278013182674233e-06,0.000250379069570414,2.5452219385275503e-06,0.0006690573987752215,2.295758657615308e-05,1.5065637536149565e-05,2.6627782619358687e-05,0.005,0.4650000000000003,EGM4,R_deg_hill2_succ
0.005EGM5,3.9406779661016973,3.8925168592653954,0.18911129744576013,0.0014906409093292858,0.0014906409093292858,0.001463842222957575,2.8278013182674237e-06,0.00025139171382755697,2.442687592007736e-06,0.0006727629931204611,2.310493409460394e-05,2.198587700044171e-05,2.6798686371710732e-05,0.005,0.4650000000000003,EGM5,R_deg_hill2_succ
0.005EGM6,3.9406779661016973,3.8918061097443712,0.18947112883355188,0.0014934772252678244,0.0014934772252678244,0.001466627547714527,2.827801318267423e-06,0.0002513458112543241,2.4473354141000462e-06,0.0006740430924309684,2.3148896991651287e-05,1.51911826742339e-05,2.6849677553297302e-05,0.005,0.4650000000000003,EGM6,R_deg_hill2_succ
0.005EGM7,3.9406779661016973,3.8925168592653954,0.18911129744576013,0.0014906409093292858,0.0014906409093292858,0.001463842222957575,2.8278013182674237e-06,0.00025139171382755697,2.442687592007736e-06,0.0006727629931204611,2.310493409460394e-05,1.5162332556659155e-05,7.937973315211756e-05,0.005,0.4650000000000003,EGM7,R_deg_hill2_succ
0.005EGM8,3.9406779661016973,3.8925168592653954,0.18911129744576013,0.0014906409093292858,0.0014906409093292858,0.001463842222957575,1.141532706562844e-05,0.00025139171382755697,2.442687592007736e-06,0.0006727629931204611,2.310493409460394e-05,1.5162332556659155e-05,2.6798686371710732e-05,0.005,0.4650000000000003,EGM8,R_deg_hill2_succ
0.005EGM9,3.9406779661016973,3.8925168592653954,0.18911129744576013,0.0014906409093292858,0.0014906409093292858,0.001463842222957575,2.8278013182674237e-06,0.0002525296710855662,2.442687592007736e-06,0.0006727629931204611,2.310493409460394e-05,1.5162332556659155e-05,2.6798686371710732e-05,0.005,0.4650000000000003,EGM9,R_deg_hill2_succ
0.005EGM10,3.9406779661016973,3.8925168592653954,0.18911129744576013,0.0014906409093292858,0.0014906409093292858,0.0014638422229575748,2.8278013182674233e-06,0.0002513917138275569,3.5806448500170113e-06,0.000672762993120461,2.310493409460394e-05,1.5162332556659155e-05,2.6798686371710732e-05,0.005,0.4650000000000003,EGM10,R_deg_hill2_succ
0.01EGM1,3.9491525423728846,3.901825885914655,0.18904309537994834,0.0014986146345159041,0.0014986146345159041,0.0014716903148708812,2.8399769826323538e-06,0.0002525348420605876,2.4470578457515555e-06,0.0006744101613170128,2.327848065614706e-05,1.5199638447026398e-05,2.6924319645022946e-05,0.01,0.4660000000000003,EGM1,R_deg_hill2_succ
0.01EGM2,3.9491525423728846,3.901825885914655,0.18904309537994837,0.0014944730498982174,0.0014944730498982174,0.0014675487302531942,2.839976982632354e-06,0.0002525348420605876,2.4470578457515555e-06,0.000674491828766516,2.3214148041752324e-05,1.5156864102349046e-05,2.6924319645022946e-05,0.01,0.4660000000000003,EGM2,R_deg_hill2_succ
0.01EGM3,3.949152542372884,3.9018258859146555,0.18904309537994834,0.0014944730498982174,0.0014944730498982174,0.0014675487302531942,2.839976982632354e-06,0.0002525348420605876,2.4470578457515555e-06,0.0006725463554487185,2.4959087956022866e-05,1.5156864102349046e-05,2.6924319645022946e-05,0.01,0.4660000000000003,EGM3,R_deg_hill2_succ
0.01EGM4,3.949152542372884,3.882652431005573,0.1987500465415366,0.0014844400196958821,0.00148284807990192,0.0014561331948854208,2.8399769826323538e-06,0.0002512938934511942,2.5727089357876698e-06,0.000668031267072152,2.303357350780984e-05,1.5038964291148195e-05,2.6714885016499253e-05,0.01,0.4660000000000003,EGM4,R_deg_hill2_succ
0.01EGM5,3.949152542372884,3.9018258859146555,0.18904309537994834,0.0014944730498982174,0.0014944730498982174,0.0014675487302531942,2.839976982632354e-06,0.0002525348420605876,2.4470578457515555e-06,0.0006725463554487185,2.3214148041752324e-05,2.3527424576709592e-05,2.6924319645022946e-05,0.01,0.4660000000000003,EGM5,R_deg_hill2_succ
0.01EGM6,3.949152542372884,3.9009549465303683,0.18948402614115276,0.001497958811375867,0.001497958811375867,0.0014709716925012178,2.839976982632354e-06,0.0002524784729282157,2.4527654494938126e-06,0.0006741150262105743,2.326829353670515e-05,1.519221650499929e-05,2.6987118874649027e-05,0.01,0.4660000000000003,EGM6,R_deg_hill2_succ
0.01EGM7,3.949152542372884,3.9018258859146555,0.18904309537994834,0.0014944730498982174,0.0014944730498982174,0.0014675487302531942,2.839976982632354e-06,0.0002525348420605876,2.4470578457515555e-06,0.0006725463554487185,2.3214148041752324e-05,1.5156864102349046e-05,5.917536127791027e-05,0.01,0.4660000000000003,EGM7,R_deg_hill2_succ
0.01EGM8,3.949152542372884,3.9018258859146555,0.18904309537994834,0.0014944730498982174,0.0014944730498982174,0.0014675487302531942,1.3374443957330687e-05,0.0002525348420605876,2.4470578457515555e-06,0.0006725463554487185,2.3214148041752324e-05,1.5156864102349046e-05,2.6924319645022946e-05,0.01,0.4660000000000003,EGM8,R_deg_hill2_succ
0.01EGM9,3.949152542372884,3.9018258859146555,0.18904309537994834,0.0014944730498982174,0.0014944730498982174,0.0014675487302531942,2.839976982632354e-06,0.00025393079399200406,2.4470578457515555e-06,0.0006725463554487185,2.3214148041752324e-05,1.5156864102349046e-05,2.6924319645022946e-05,0.01,0.4660000000000003,EGM9,R_deg_hill2_succ
0.01EGM10,3.949152542372884,3.901825885914655,0.18904309537994837,0.0014944730498982174,0.0014944730498982174,0.0014675487302531942,2.8399769826323538e-06,0.0002525348420605876,3.843009777167991e-06,0.0006725463554487185,2.3214148041752324e-05,1.5156864102349048e-05,2.6924319645022946e-05,0.01,0.4660000000000003,EGM10,R_deg_hill2_succ
0.015EGM1,3.95762711864407,3.9111467039586776,0.18896892368093082,0.0015032626495709825,0.0015032626495709825,0.0014762122757242706,2.8521788030968856e-06,0.0002536813209373199,2.451346871083188e-06,0.0006745295849389582,2.3400788578321643e-05,1.5201891829907818e-05,2.7050373846711926e-05,0.015,0.4670000000000003,EGM1,R_deg_hill2_succ
0.015EGM2,3.95762711864407,3.9111467039586776,0.18896892368093085,0.0014983124154336809,0.0014983124154336809,0.0014712620415869688,2.8521788030968856e-06,0.0002536813209373199,2.4513468710831884e-06,0.0006746273473870435,2.3323729933584313e-05,1.5150914795557485e-05,2.7050373846711926e-05,0.015,0.4670000000000003,EGM2,R_deg_hill2_succ
0.015EGM3,3.95762711864407,3.9111467039586776,0.18896892368093088,0.0014983124154336809,0.0014983124154336809,0.001471262041586969,2.852178803096886e-06,0.0002536813209373199,2.451346871083188e-06,0.0006723083633986388,2.5403680187799714e-05,1.5150914795557487e-05,2.7050373846711932e-05,0.015,0.4670000000000003,EGM3,R_deg_hill2_succ
0.015EGM4,3.95762711864407,3.8883654517631014,0.2005023955309902,0.0014863998479761804,0.0014844994865235738,0.001457698489834181,2.852178803096886e-06,0.00025220370360741246,2.6009616309159023e-06,0.0006669630704886085,2.3108708673550316e-05,1.5011238646018576e-05,2.680099668939304e-05,0.015,0.4670000000000003,EGM4,R_deg_hill2_succ
