,wIG,wEAA,wENT,wRNAP,wAF,wrP,x
0.16EGM19,0.23847862307080486,0.5057418553441411,0.09718977201080792,0.0082043999395187,0.015652084259259267,0.1347332653754672,0.16
0.16EGM20,0.003109634051230759,0.5056838118925664,0.0971317285592331,0.008202369252,0.01565208425925927,0.3702203719857098,0.16
0.165EGM1,0.0031121408888888902,0.7367063167060397,0.09700212765957454,0.008188559699624539,0.015724800000000008,0.13926605504587156,0.165
0.165EGM2,0.0031121408888888902,0.5065021276595746,0.32720631670603967,0.008188559699624539,0.015724800000000008,0.13926605504587156,0.165
0.165EGM3,0.23331632993535406,0.5065021276595746,0.09700212765957454,0.008188559699624539,0.015724800000000008,0.13926605504587156,0.165
0.165EGM4,0.0031121408888888902,0.5065021276595746,0.09700212765957454,0.008188559699624539,0.015724800000000008,0.36947024409233675,0.165
0.165EGM5,0.0031116014359513213,0.5063811196334876,0.09700212765957454,0.008188559699624537,0.01572480000000001,0.36929628967615497,0.165
0.165EGM6,0.003112521191862387,0.5065308004449994,0.09703080044499941,0.008190980149782394,0.01572480000000001,0.36941009776835554,0.165
0.165EGM7,0.0031116014359513213,0.7364113542637709,0.09700212765957454,0.008188559699624537,0.01572480000000001,0.13926605504587156,0.165
0.165EGM8,0.0031121408888888902,0.5065021276595746,0.09700212765957454,0.008188559699624539,0.2459289890464652,0.13926605504587156,0.165
0.165EGM9,0.0031121408888888902,0.5065021276595745,0.09700212765957454,0.008189979335999997,0.015724800000000008,0.3694688244559613,0.165
0.165EGM10,0.0031121408888888902,0.7367048970696642,0.09700212765957454,0.008189979335999997,0.015724800000000008,0.13926605504587156,0.165
0.165EGM11,0.0031116014359513213,0.5063811196334875,0.09700212765957453,0.008188559699624535,0.24575503463028336,0.13926605504587156,0.165
0.165EGM12,0.23314183606623473,0.5063811196334876,0.09700212765957454,0.008188559699624537,0.01572480000000001,0.13926605504587156,0.165
0.165EGM13,0.003112521191862387,0.7366748431674833,0.09703080044499941,0.008190980149782394,0.01572480000000001,0.13926605504587156,0.165
0.165EGM14,0.0031116014359513213,0.5063811196334876,0.32703236228985794,0.008188559699624537,0.01572480000000001,0.13926605504587156,0.165
0.165EGM15,0.23325656391434638,0.5065308004449994,0.09703080044499941,0.008190980149782394,0.01572480000000001,0.13926605504587156,0.165
0.165EGM16,0.003112521191862387,0.5065308004449994,0.3271748431674834,0.008190980149782394,0.01572480000000001,0.13926605504587156,0.165
0.165EGM17,0.0031121408888888894,0.5065021276595744,0.09700212765957454,0.008189979335999997,0.2459275694100897,0.13926605504587156,0.165
0.165EGM18,0.0031121408888888902,0.5065021276595745,0.3272048970696642,0.008189979335999997,0.015724800000000008,0.13926605504587156,0.165
0.165EGM19,0.23331491029897855,0.5065021276595745,0.09700212765957454,0.008189979335999997,0.015724800000000008,0.13926605504587156,0.165
0.165EGM20,0.003112521191862387,0.5065308004449994,0.09703080044499941,0.008190980149782394,0.24586884272248402,0.13926605504587156,0.165
0.17EGM1,0.22802238734518013,0.507316104722113,0.0968681880554462,0.008177253015214497,0.015797684259259273,0.1438183826027863,0.17
0.17EGM2,0.003114590179915728,0.507316104722113,0.0968681880554462,0.008177253015214497,0.24070548142452367,0.1438183826027863,0.17
0.17EGM3,0.003114590179915728,0.507316104722113,0.0968681880554462,0.008177253015214497,0.015797684259259273,0.36872617976805067,0.17
0.17EGM4,0.003114655048237317,0.507320995442395,0.0968730787757282,0.008177665871674141,0.24069522225917842,0.14381838260278626,0.17
