,G,AA,NT,rRNA,rP,IG,EAA,ENT,RNAP,AF,R,growth_rate,EGVs,prot_fraction,name
0.045EGM8,-6.170286204014759e-17,7.005845794141757e-18,-5.558399488783294e-17,0.0,0.0,0.0015641518689986293,0.511609973089186,0.04817468025715267,0.004066727759626427,0.006828193423673493,0.42775627360136265,2.5910000000000024,EGM8,0.045,RBA_standard
0.05EGM1,-1.8546649135269418e-16,1.8718377368003394e-17,5.569146587562845e-17,0.0,0.0,0.0015611334362139932,0.5110592288555653,0.04792247806489423,0.004045437786328808,0.00682819645354114,0.4285835254034564,2.5860000000000025,EGM1,0.05,RBA_standard
0.05EGM2,-3.0911081892115695e-17,2.3397971710004245e-17,-5.569146587562845e-17,0.0,0.0,0.0015611334362139935,0.5112364272731246,0.04815660889266495,0.0040416512810115875,0.006821805302930509,0.4281823738140543,2.5860000000000025,EGM2,0.05,RBA_standard
0.05EGM3,-3.0911081892115695e-17,2.3397971710004245e-17,-5.569146587562845e-17,0.0,0.0,0.0015611334362139935,0.5112364272731246,0.0478776229150708,0.004320637258605734,0.006821805302930509,0.4281823738140543,2.5860000000000025,EGM3,0.05,RBA_standard
0.05EGM4,9.273324567634709e-17,6.083472644601104e-17,0.0,0.000764598547657696,0.0,0.0015611334362139932,0.5110255246857268,0.04793100977532709,0.004046158001667431,0.006816589360503485,0.4278549861929034,2.5860000000000025,EGM4,0.05,RBA_standard
0.05EGM5,-1.8546649135269418e-16,1.8718377368003394e-17,0.0,0.0,0.0,0.0015611334362139935,0.5112364272731247,0.0478776229150708,0.004041651281011588,0.007100791280524656,0.4281823738140543,2.5860000000000025,EGM5,0.05,RBA_standard
0.05EGM6,6.182216378423139e-17,1.4038783026002547e-17,0.0,0.0,0.00027898597759414473,0.0015611334362139935,0.5112364272731247,0.047877622915070805,0.004041651281011588,0.006821805302930509,0.4281823738140543,2.5860000000000025,EGM6,0.05,RBA_standard
0.05EGM7,-3.0911081892115695e-17,4.6795943420008486e-18,-5.569146587562845e-17,0.0,0.0,0.0018401194138081398,0.5112364272731246,0.0478776229150708,0.0040416512810115875,0.006821805302930509,0.4281823738140543,2.5860000000000025,EGM7,0.05,RBA_standard
0.05EGM8,-3.0911081892115695e-17,-7.019391513001273e-17,-5.569146587562845e-17,0.0,0.0,0.0015611334362139935,0.5115154132507188,0.0478776229150708,0.0040416512810115875,0.006821805302930509,0.4281823738140543,2.5860000000000025,EGM8,0.05,RBA_standard
0.055EGM1,-6.19179378567089e-17,3.749475125767373e-17,0.0,0.0,0.0,0.0015587186899862836,0.5111616454042319,0.04762232307850776,0.004020099816075297,0.006821330848578636,0.42881588216261995,2.582000000000002,EGM1,0.055,RBA_standard
0.055EGM2,-1.238358757134178e-16,7.498950251534746e-17,0.0,0.0,0.0,0.0015587186899862838,0.5112097621212623,0.047686654477783925,0.004019071622892804,0.006819586203869569,0.42870620688420497,2.582000000000002,EGM2,0.055,RBA_standard
0.055EGM3,0.0,9.373687814418432e-17,0.0,0.0,0.0,0.0015587186899862836,0.5112097621212623,0.04761014304563196,0.004095583055044768,0.006819586203869567,0.42870620688420497,2.582000000000002,EGM3,0.055,RBA_standard
0.055EGM4,0.0,1.4997900503069493e-16,-5.577774235258527e-17,0.00021013124168356187,0.0,0.0015587186899862836,0.5111517297854081,0.047624833070267596,0.004020311700266572,0.006818153195752781,0.42861612231663493,2.582000000000002,EGM4,0.055,RBA_standard
0.055EGM5,-9.287690678506337e-17,0.0,-5.577774235258527e-17,0.0,0.0,0.0015587186899862836,0.5112097621212625,0.04761014304563196,0.004019071622892804,0.006896097636021532,0.42870620688420497,2.582000000000002,EGM5,0.055,RBA_standard
0.055EGM6,-1.238358757134178e-16,7.498950251534746e-17,0.0,0.0,7.651143215196371e-05,0.0015587186899862838,0.5112097621212623,0.04761014304563196,0.004019071622892804,0.006819586203869567,0.42870620688420497,2.582000000000002,EGM6,0.055,RBA_standard
0.055EGM7,-1.238358757134178e-16,2.8121063443255296e-17,0.0,0.0,0.0,0.001635230122138248,0.5112097621212623,0.04761014304563196,0.004019071622892804,0.006819586203869569,0.42870620688420497,2.582000000000002,EGM7,0.055,RBA_standard
0.055EGM8,-1.238358757134178e-16,2.8121063443255296e-17,0.0,0.0,0.0,0.0015587186899862838,0.5112862735534143,0.04761014304563196,0.004019071622892804,0.006819586203869569,0.42870620688420497,2.582000000000002,EGM8,0.055,RBA_standard
0.06EGM1,-1.2407614710595453e-16,-9.39187502399239e-17,0.0,0.0,0.0,0.0015557002572016475,0.5109254591300048,0.0473393229327207,0.0039962099938137445,0.006816862502311782,0.4293664451839473,2.577000000000002,EGM1,0.06,RBA_standard
0.06EGM2,0.0,2.8175625071977174e-17,-5.588596459230701e-17,0.0,0.0,0.0015557002572016473,0.5110281122062077,0.047478289494275835,0.003994016427842752,0.006813120647495054,0.4291307609669769,2.577000000000002,EGM2,0.06,RBA_standard
0.06EGM3,0.0,2.8175625071977174e-17,-5.588596459230701e-17,0.0,0.0,0.0015557002572016473,0.5110281122062077,0.04731333782982677,0.00415896809229182,0.006813120647495054,0.4291307609669769,2.577000000000002,EGM3,0.06,RBA_standard
0.06EGM4,-9.305711032946589e-17,-7.043906267994293e-17,-5.588596459230701e-17,0.0004537921317218743,0.0,0.0015557002572016473,0.5109026634783315,0.047345093313659846,0.003996697107962163,0.00681002890695275,0.42893602480417026,2.577000000000002,EGM4,0.06,RBA_standard
0.06EGM5,-6.203807355297726e-17,1.0331062526391631e-16,0.0,0.0,0.0,0.0015557002572016473,0.5110281122062077,0.04731333782982677,0.003994016427842752,0.006978072311944123,0.4291307609669769,2.577000000000002,EGM5,0.06,RBA_standard
0.06EGM6,6.203807355297726e-17,-1.9722937550384023e-16,5.588596459230701e-17,0.0,0.0001649516644490707,0.0015557002572016473,0.5110281122062078,0.04731333782982677,0.003994016427842752,0.006813120647495054,0.4291307609669768,2.577000000000002,EGM6,0.06,RBA_standard
0.06EGM7,0.0,8.452687521593152e-17,-5.588596459230701e-17,0.0,0.0,0.0017206519216507155,0.5110281122062077,0.04731333782982677,0.003994016427842752,0.006813120647495054,0.4291307609669769,2.577000000000002,EGM7,0.06,RBA_standard
0.06EGM8,0.0,9.391875023992391e-18,-5.588596459230701e-17,0.0,0.0,0.0015557002572016473,0.5111930638706568,0.04731333782982677,0.003994016427842752,0.006813120647495054,0.4291307609669769,2.577000000000002,EGM8,0.06,RBA_standard
0.065EGM1,-6.215867633982208e-17,-1.4585706066129086e-16,5.599460760278973e-17,0.0,0.0,0.0015526818244170108,0.5106887043753635,0.047056466689314375,0.0039723323192572355,0.006812367199000635,0.4299174475926471,2.5720000000000023,EGM1,0.065,RBA_standard
0.065EGM2,6.215867633982208e-17,-3.2935465310614063e-17,5.599460760278973e-17,0.0,0.0,0.001552681824417011,0.5108457602779706,0.04727174469373487,0.003968976233923554,0.006806611667034344,0.4295542253029196,2.5720000000000023,EGM2,0.065,RBA_standard
0.065EGM3,6.215867633982208e-17,-1.8820265891779466e-17,5.599460760278973e-17,0.0,0.0,0.001552681824417011,0.5108457602779706,0.047016710318241076,0.004224010609417352,0.006806611667034344,0.4295542253029196,2.5720000000000023,EGM3,0.065,RBA_standard
0.065EGM4,-3.107933816991104e-17,-7.528106356711786e-17,5.599460760278973e-17,0.0007028040061452425,0.0,0.0015526818244170108,0.5106512816521042,0.0470659396963633,0.0039731319953635914,0.006801827953086477,0.42925233287251996,2.5720000000000023,EGM4,0.065,RBA_standard
0.065EGM5,-6.215867633982208e-17,-1.8820265891779466e-17,5.599460760278973e-17,0.0,0.0,0.0015526818244170108,0.5108457602779706,0.047016710318241076,0.003968976233923554,0.007061646042528143,0.4295542253029196,2.5720000000000023,EGM5,0.065,RBA_standard
0.065EGM6,9.323801450973312e-17,-2.8230398837669195e-17,0.0,0.0,0.00025503437549380056,0.001552681824417011,0.5108457602779706,0.047016710318241076,0.003968976233923554,0.006806611667034344,0.4295542253029196,2.5720000000000023,EGM6,0.065,RBA_standard
0.065EGM7,6.215867633982208e-17,-1.4115199418834597e-17,5.599460760278973e-17,0.0,0.0,0.0018077161999108095,0.5108457602779706,0.047016710318241076,0.003968976233923554,0.006806611667034344,0.4295542253029196,2.5720000000000023,EGM7,0.065,RBA_standard
0.065EGM8,6.215867633982208e-17,-8.939626298595246e-17,5.599460760278973e-17,0.0,0.0,0.001552681824417011,0.5111007946534644,0.047016710318241076,0.003968976233923554,0.006806611667034344,0.4295542253029196,2.5720000000000023,EGM8,0.065,RBA_standard
0.07EGM1,-9.338324506192897e-17,9.424790473842832e-18,-5.608182661774734e-17,0.0,0.0,0.001550267078189302,0.510785493407283,0.046757736225281545,0.00394711460189526,0.006805513091886139,0.4301538755954648,2.5680000000000023,EGM1,0.07,RBA_standard
0.07EGM2,-1.245109934159053e-16,-8.95355095015069e-17,5.608182661774734e-17,0.0,0.0,0.001550267078189302,0.5108184682946666,0.046803471140180616,0.0039464099703972345,0.0068042981844490796,0.43007708533211725,2.5680000000000023,EGM2,0.07,RBA_standard
0.07EGM3,-9.338324506192897e-17,-4.712395236921416e-18,0.0,0.0,0.0,0.001550267078189302,0.5108184682946665,0.04674938912187976,0.004000491988698088,0.0068042981844490796,0.43007708533211725,2.5680000000000023,EGM3,0.07,RBA_standard
0.07EGM4,-1.8676649012385793e-16,8.482311426458548e-17,0.0,0.00014934985547173927,0.0,0.0015502670781893022,0.5107770901737894,0.04675986337913849,0.0039472941683312565,0.006803281963498648,0.4300128533815812,2.5680000000000023,EGM4,0.07,RBA_standard
0.07EGM5,-1.245109934159053e-16,-1.4137185710764247e-17,0.0,0.0,0.0,0.0015502670781893022,0.5108184682946665,0.046749389121879766,0.0039464099703972345,0.006858380202749934,0.4300770853321173,2.5680000000000023,EGM5,0.07,RBA_standard
0.07EGM6,-1.5563874176988163e-16,6.12611380799784e-17,5.608182661774734e-17,0.0,5.408201830085311e-05,0.0015502670781893022,0.5108184682946666,0.046749389121879766,0.0039464099703972345,0.006804298184449081,0.4300770853321173,2.5680000000000023,EGM6,0.07,RBA_standard
0.07EGM7,-1.245109934159053e-16,-6.12611380799784e-17,5.608182661774734e-17,0.0,0.0,0.0016043490964901558,0.5108184682946666,0.046749389121879766,0.0039464099703972345,0.0068042981844490796,0.43007708533211725,2.5680000000000023,EGM7,0.07,RBA_standard
0.07EGM8,-1.245109934159053e-16,-6.12611380799784e-17,5.608182661774734e-17,0.0,0.0,0.001550267078189302,0.5108725503129673,0.046749389121879766,0.0039464099703972345,0.0068042981844490796,0.43007708533211725,2.5680000000000023,EGM8,0.07,RBA_standard
0.075EGM1,3.118847357511166e-17,4.721588360676627e-17,0.0,0.0,0.0,0.0015472486454046657,0.5105465655415875,0.04647543007269014,0.003923283363964285,0.006800988340150635,0.43070648403620276,2.5630000000000024,EGM1,0.075,RBA_standard
0.075EGM2,-1.2475389430044665e-16,-3.305111852473639e-17,0.0,0.0,0.0,0.0015472486454046655,0.5106350534764919,0.04659969514300492,0.003921392489087183,0.006797710519815254,0.4304988997261961,2.5630000000000024,EGM2,0.075,RBA_standard
0.075EGM3,-1.2475389430044665e-16,-3.305111852473639e-17,0.0,0.0,0.0,0.0015472486454046655,0.5106350534764919,0.046453030665108676,0.004068056966983425,0.006797710519815254,0.4304988997261961,2.5630000000000024,EGM3,0.075,RBA_standard
0.075EGM4,-6.237694715022332e-17,5.665906032811952e-17,0.0,0.00040570644274294385,0.0,0.0015472486454046657,0.5105225402435551,0.04648151172035742,0.003923796754094968,0.0067949526448614645,0.4303242435489834,2.5630000000000024,EGM4,0.075,RBA_standard
0.075EGM5,9.356542072533499e-17,-3.305111852473639e-17,5.619123322449285e-17,0.0,0.0,0.0015472486454046657,0.5106350534764919,0.046453030665108676,0.003921392489087183,0.006944374997711498,0.4304988997261961,2.5630000000000024,EGM5,0.075,RBA_standard
0.075EGM6,-1.559423678755583e-16,3.7772706885413014e-17,0.0,0.0,0.00014666447789624313,0.0015472486454046657,0.510635053476492,0.046453030665108676,0.003921392489087183,0.006797710519815256,0.4304988997261961,2.5630000000000024,EGM6,0.075,RBA_standard
0.075EGM7,-1.2475389430044665e-16,-1.416476508202988e-17,0.0,0.0,0.0,0.0016939131233009088,0.5106350534764919,0.046453030665108676,0.003921392489087183,0.006797710519815254,0.4304988997261961,2.5630000000000024,EGM7,0.075,RBA_standard
0.075EGM8,-1.2475389430044665e-16,-8.971017885285591e-17,0.0,0.0,0.0,0.0015472486454046655,0.5107817179543882,0.046453030665108676,0.003921392489087183,0.006797710519815254,0.4304988997261961,2.5630000000000024,EGM8,0.075,RBA_standard
0.08EGM1,-1.5624718094802815e-16,9.934716588612125e-17,0.0,0.0,0.0,0.0015442302126200287,0.5103070349005878,0.04619327650372191,0.003899465006576633,0.006796436856025868,0.4312595565204677,2.558000000000002,EGM1,0.08,RBA_standard
0.08EGM2,1.249977447584225e-16,-3.784653938518904e-17,0.0,0.0,0.0,0.0015442302126200287,0.5104508994042485,0.04639783423181335,0.0038963908046984585,0.006791078782825453,0.4309195665637942,2.558000000000002,EGM2,0.08,RBA_standard
0.08EGM3,1.249977447584225e-16,-3.784653938518904e-17,0.0,0.0,0.0,0.0015442302126200287,0.5104508994042485,0.0461568593395347,0.004137365696977119,0.006791078782825453,0.4309195665637942,2.558000000000002,EGM3,0.08,RBA_standard
0.08EGM4,2.49995489516845e-16,-7.096226134722946e-17,-5.630106753493948e-17,0.0006677178304098552,0.0,0.0015442302126200287,0.5102655424684245,0.046203779697186406,0.0039003516471977813,0.0067865442584344425,0.4306318338857271,2.558000000000002,EGM4,0.08,RBA_standard
0.08EGM5,-1.249977447584225e-16,1.892326969259452e-16,0.0,0.0,0.0,0.0015442302126200287,0.5104508994042484,0.046156859339534693,0.0038963908046984585,0.007032053675104113,0.4309195665637942,2.558000000000002,EGM5,0.08,RBA_standard
0.08EGM6,1.249977447584225e-16,3.311572196204041e-17,-5.630106753493948e-17,0.0,0.00024097489227866125,0.0015442302126200285,0.5104508994042484,0.046156859339534693,0.003896390804698458,0.006791078782825453,0.4309195665637942,2.558000000000002,EGM6,0.08,RBA_standard
0.08EGM7,1.249977447584225e-16,-1.0407798330926987e-16,0.0,0.0,0.0,0.0017852051048986898,0.5104508994042485,0.0461568593395347,0.0038963908046984585,0.006791078782825453,0.4309195665637942,2.558000000000002,EGM7,0.08,RBA_standard
0.08EGM8,1.249977447584225e-16,4.73081742314863e-17,0.0,0.0,0.0,0.0015442302126200287,0.5106918742965271,0.0461568593395347,0.0038963908046984585,0.006791078782825453,0.4309195665637942,2.558000000000002,EGM8,0.08,RBA_standard
0.085EGM1,-6.259675628270258e-17,1.4214680072530376e-17,0.0,0.0,0.0,0.0015418154663923195,0.5103982236828839,0.04589596365977485,0.0038743669594423504,0.006789593050259151,0.43150003718124724,2.5540000000000025,EGM1,0.085,RBA_standard
0.085EGM2,6.259675628270258e-17,-3.3167586835904215e-17,5.638924461800123e-17,0.0,0.0,0.0015418154663923195,0.5104228953074684,0.04593145913874851,0.0038738397581334428,0.0067886691619490035,0.43144132116730816,2.5540000000000025,EGM2,0.085,RBA_standard
0.085EGM3,3.129837814135129e-17,-4.738226690843459e-17,5.638924461800123e-17,0.0,0.0,0.0015418154663923197,0.5104228953074684,0.04588971840413223,0.003915580492749721,0.0067886691619490035,0.43144132116730816,2.5540000000000025,EGM3,0.085,RBA_standard
0.085EGM4,3.129837814135129e-17,9.950276050771264e-17,0.0,0.00011590459600514277,0.0,0.0015418154663923197,0.5103906815007779,0.0458978728512508,0.0038745281263028726,0.006787882323992376,0.4313913151352783,2.5540000000000025,EGM4,0.085,RBA_standard
0.085EGM5,-6.259675628270258e-17,-3.3167586835904215e-17,5.638924461800123e-17,0.0,0.0,0.0015418154663923195,0.5104228953074684,0.045889718404132224,0.0038738397581334423,0.006830409896565281,0.43144132116730816,2.5540000000000025,EGM5,0.085,RBA_standard
0.085EGM6,6.259675628270258e-17,-3.3167586835904215e-17,5.638924461800123e-17,0.0,4.174073461627934e-05,0.0015418154663923195,0.5104228953074684,0.04588971840413223,0.0038738397581334428,0.0067886691619490035,0.43144132116730816,2.5540000000000025,EGM6,0.085,RBA_standard
0.085EGM7,6.259675628270258e-17,-1.0897921388939955e-16,5.638924461800123e-17,0.0,0.0,0.001583556201008599,0.5104228953074684,0.04588971840413223,0.0038738397581334428,0.0067886691619490035,0.43144132116730816,2.5540000000000025,EGM7,0.085,RBA_standard
0.085EGM8,6.259675628270258e-17,-3.3167586835904215e-17,5.638924461800123e-17,0.0,0.0,0.0015418154663923195,0.5104646360420847,0.04588971840413223,0.0038738397581334428,0.0067886691619490035,0.43144132116730816,2.5540000000000025,EGM8,0.085,RBA_standard
0.09EGM1,-1.2543908634446638e-16,-9.49504195246308e-18,0.0,0.0,0.0,0.0015387970336076832,0.5101564851378183,0.04561436898895618,0.003850595782162745,0.006785012072906712,0.43205474098454827,2.549000000000002,EGM1,0.09,RBA_standard
0.09EGM2,-9.407931475834978e-17,6.646529366724156e-17,5.649985514098673e-17,0.0,0.0,0.0015387970336076832,0.5102376095676039,0.045732542362652104,0.003848862256045694,0.006781957481799702,0.4318602312982909,2.549000000000002,EGM2,0.09,RBA_standard
0.09EGM3,-9.407931475834978e-17,7.596033561970464e-17,5.649985514098673e-17,0.0,0.0,0.0015387970336076832,0.5102376095676039,0.04559383354342294,0.003987571075274858,0.006781957481799702,0.4318602312982909,2.549000000000002,EGM3,0.09,RBA_standard
0.09EGM4,-1.2543908634446638e-16,3.798016780985232e-17,0.0,0.00038581441668576505,0.0,0.0015387970336076832,0.5101302745780458,0.0456210038032042,0.0038511558685636986,0.006779340904829873,0.43169361339506274,2.549000000000002,EGM4,0.09,RBA_standard
0.09EGM5,3.1359771586116595e-17,6.171777269101002e-17,0.0,0.0,0.0,0.0015387970336076832,0.5102376095676039,0.04559383354342294,0.003848862256045694,0.006920666301028866,0.431860231298291,2.549000000000002,EGM5,0.09,RBA_standard
0.09EGM6,-9.407931475834978e-17,4.74752097623154e-18,5.649985514098673e-17,0.0,0.000138708819229162,0.001538797033607683,0.5102376095676038,0.04559383354342294,0.003848862256045693,0.006781957481799702,0.4318602312982909,2.549000000000002,EGM6,0.09,RBA_standard
0.09EGM7,-9.407931475834978e-17,1.3293058733448312e-16,5.649985514098673e-17,0.0,0.0,0.001677505852836848,0.5102376095676039,0.04559383354342294,0.003848862256045694,0.006781957481799702,0.4318602312982909,2.549000000000002,EGM7,0.09,RBA_standard
0.09EGM8,-9.407931475834978e-17,5.697025171477848e-17,5.649985514098673e-17,0.0,0.0,0.0015387970336076832,0.510376318386833,0.04559383354342294,0.003848862256045694,0.006781957481799702,0.4318602312982909,2.549000000000002,EGM8,0.09,RBA_standard
0.095EGM1,-1.5710703178657862e-16,1.0465073950672654e-16,0.0,0.0,0.0,0.0015357786008230467,0.5099141101470128,0.045332935424931865,0.003826838204920945,0.006780404573611908,0.4326099330486993,2.5440000000000023,EGM1,0.095,RBA_standard
0.095EGM2,-2.1994984450121006e-16,-9.513703591520594e-18,0.0,0.0,0.0,0.0015357786008230467,0.5100515463249884,0.045535638130643964,0.0038239013682050725,0.006775201076616753,0.4322779344987227,2.5440000000000023,EGM2,0.095,RBA_standard
0.095EGM3,-2.1994984450121006e-16,-9.513703591520594e-18,0.0,0.0,0.0,0.0015357786008230467,0.5100515463249884,0.045298145495997054,0.004061394002851985,0.006775201076616753,0.4322779344987227,2.5440000000000023,EGM3,0.095,RBA_standard
0.095EGM4,-3.142140635731572e-17,0.0,0.0,0.0006616942718798797,0.0,0.0015357786008230467,0.509867282493995,0.045344789150382266,0.0038278388524413186,0.00677071796487352,0.4319918986656048,2.5440000000000023,EGM4,0.095,RBA_standard
0.095EGM5,-2.8279265721584152e-16,1.569761092600898e-16,-5.661090045376382e-17,0.0,0.0,0.0015357786008230467,0.5100515463249884,0.045298145495997054,0.0038239013682050712,0.007012693711263664,0.43227793449872265,2.5440000000000023,EGM5,0.095,RBA_standard
0.095EGM6,-6.284281271463144e-17,1.664898128516104e-16,5.661090045376382e-17,0.0,0.00023749263464691435,0.0015357786008230467,0.5100515463249884,0.045298145495997054,0.0038239013682050712,0.006775201076616753,0.43227793449872265,2.5440000000000023,EGM6,0.095,RBA_standard
0.095EGM7,-2.1994984450121006e-16,9.513703591520594e-18,0.0,0.0,0.0,0.0017732712354699594,0.5100515463249884,0.045298145495997054,0.0038239013682050725,0.006775201076616753,0.4322779344987227,2.5440000000000023,EGM7,0.095,RBA_standard
0.095EGM8,-2.1994984450121006e-16,-6.659592514064416e-17,0.0,0.0,0.0,0.0015357786008230467,0.5102890389596354,0.045298145495997054,0.0038239013682050725,0.006775201076616753,0.4322779344987227,2.5440000000000023,EGM8,0.095,RBA_standard
0.1EGM1,-6.294177777402456e-17,1.9057371603801882e-17,-5.670005147810045e-17,0.0,0.0,0.0015333638545953372,0.5099997234433792,0.04503703393250905,0.003801859298845651,0.0067735699034493614,0.4328544495672214,2.5400000000000023,EGM1,0.1,RBA_standard
0.1EGM2,0.0,-1.1434422962281131e-16,0.0,0.0,0.0,0.0015333638545953372,0.5100227421969898,0.04507138578643072,0.0038013674172919475,0.006772693544324436,0.43279844720036753,2.5400000000000023,EGM2,0.1,RBA_standard
0.1EGM3,-3.147088888701228e-17,-5.717211481140566e-17,0.0,0.0,0.0,0.0015333638545953372,0.5100227421969898,0.04503120707662525,0.003841546127097422,0.006772693544324436,0.43279844720036764,2.5400000000000023,EGM3,0.1,RBA_standard
0.1EGM4,-6.294177777402456e-17,-6.67008006133066e-17,0.0,0.00011218256072098969,0.0,0.0015333638545953372,0.5099914647932194,0.045039124487240616,0.0038020357757192805,0.006771933766219656,0.43274989476228465,2.5400000000000023,EGM4,0.1,RBA_standard
0.1EGM5,-1.5735444443506143e-16,2.858605740570283e-17,0.0,0.0,0.0,0.0015333638545953372,0.5100227421969898,0.045031207076625245,0.0038013674172919483,0.006812872254129911,0.4327984472003676,2.5400000000000023,EGM5,0.1,RBA_standard
0.1EGM6,-3.147088888701228e-17,1.9057371603801882e-17,-5.670005147810045e-17,0.0,4.0178709805472354e-05,0.0015333638545953372,0.5100227421969898,0.045031207076625245,0.0038013674172919483,0.006772693544324438,0.4327984472003677,2.5400000000000023,EGM6,0.1,RBA_standard
0.1EGM7,0.0,-9.528685801900942e-17,0.0,0.0,0.0,0.0015735425644008113,0.5100227421969898,0.045031207076625245,0.0038013674172919475,0.006772693544324436,0.43279844720036753,2.5400000000000023,EGM7,0.1,RBA_standard
0.1EGM8,0.0,-1.9057371603801882e-17,0.0,0.0,0.0,0.0015333638545953372,0.5100629209067952,0.045031207076625245,0.0038013674172919475,0.006772693544324436,0.43279844720036753,2.5400000000000023,EGM8,0.1,RBA_standard
0.105EGM1,-1.576648082307913e-16,1.6230716091758682e-16,-5.68118858991618e-17,0.0,0.0,0.0015303454218107012,0.5097551058569231,0.044756168048294125,0.0037781496430270367,0.006768932857002338,0.4334112981729427,2.5350000000000024,EGM1,0.105,RBA_standard
0.105EGM2,-1.2613184658463305e-16,5.728488032385417e-17,0.0,0.0,0.0,0.0015303454218107012,0.509835476572389,0.044877605932885554,0.003776432222828525,0.006765855926994431,0.43321428392309164,2.5350000000000024,EGM2,0.105,RBA_standard
0.105EGM3,-1.2613184658463305e-16,5.728488032385417e-17,0.0,0.0,0.0,0.0015303454218107012,0.509835476572389,0.04473582339435592,0.003918214761358163,0.006765855926994431,0.43321428392309164,2.5350000000000024,EGM3,0.105,RBA_standard
0.105EGM4,-1.8919776987694959e-16,1.3366472075565975e-16,5.68118858991618e-17,0.00039653756727668296,0.0,0.0015303454218107012,0.509724812471685,0.04476383636922064,0.0037787969742270593,0.006763173010944597,0.43304249818483526,2.5350000000000024,EGM4,0.105,RBA_standard
0.105EGM5,0.0,6.683236037782987e-17,0.0,0.0,0.0,0.0015303454218107012,0.509835476572389,0.04473582339435592,0.003776432222828525,0.0069076384655240705,0.4332142839230916,2.5350000000000024,EGM5,0.105,RBA_standard
0.105EGM6,-2.2073073152310782e-16,5.728488032385417e-17,-5.68118858991618e-17,0.0,0.00014178253852963673,0.0015303454218107012,0.509835476572389,0.044735823394355924,0.003776432222828525,0.006765855926994431,0.4332142839230916,2.5350000000000024,EGM6,0.105,RBA_standard
0.105EGM7,-1.2613184658463305e-16,2.8642440161927087e-17,0.0,0.0,0.0,0.0016721279603403394,0.509835476572389,0.04473582339435592,0.003776432222828525,0.006765855926994431,0.43321428392309164,2.5350000000000024,EGM7,0.105,RBA_standard
0.105EGM8,-1.2613184658463305e-16,2.8642440161927087e-17,0.0,0.0,0.0,0.0015303454218107012,0.5099772591109187,0.04473582339435592,0.003776432222828525,0.006765855926994431,0.43321428392309164,2.5350000000000024,EGM8,0.105,RBA_standard
0.11EGM1,-3.1595279752178333e-17,1.530615774661084e-16,0.0,0.0,0.0,0.0015273269890260645,0.509509818737712,0.04447547164636042,0.0037544542942737555,0.006764269485450951,0.4339686588471768,2.5300000000000025,EGM1,0.11,RBA_standard
0.11EGM2,-1.579763987608917e-16,7.65307887330542e-17,0.0,0.0,0.0,0.0015273269890260647,0.5096473941714739,0.04468593867958993,0.0037515144818384446,0.006758972927818207,0.43362885275025337,2.5300000000000025,EGM2,0.11,RBA_standard
0.11EGM3,-1.579763987608917e-16,8.609713732468596e-17,0.0,0.0,0.0,0.0015273269890260647,0.5096473941714739,0.044440646466889805,0.003996806694538571,0.006758972927818207,0.43362885275025337,2.5300000000000025,EGM3,0.11,RBA_standard
0.11EGM4,-1.579763987608917e-16,5.739809154979065e-17,0.0,0.0006871894706140816,0.0,0.0015273269890260645,0.5094554325889944,0.04448923869283098,0.0037556164572554516,0.006754328232790045,0.43333086756848904,2.5300000000000025,EGM4,0.11,RBA_standard
0.11EGM5,3.1595279752178333e-17,8.609713732468596e-17,0.0,0.0,0.0,0.0015273269890260645,0.5096473941714739,0.044440646466889805,0.0037515144818384446,0.007004265140518334,0.4336288527502534,2.5300000000000025,EGM5,0.11,RBA_standard
0.11EGM6,0.0,1.530615774661084e-16,-5.692416235350796e-17,0.0,0.0002452922127001283,0.0015273269890260645,0.5096473941714739,0.044440646466889805,0.0037515144818384446,0.006758972927818207,0.43362885275025337,2.5300000000000025,EGM6,0.11,RBA_standard
0.11EGM7,-1.579763987608917e-16,3.82653943665271e-17,0.0,0.0,0.0,0.0017726192017261913,0.5096473941714739,0.044440646466889805,0.0037515144818384446,0.006758972927818207,0.43362885275025337,2.5300000000000025,EGM7,0.11,RBA_standard
0.11EGM8,-1.579763987608917e-16,1.147961830995813e-16,0.0,0.0,0.0,0.0015273269890260647,0.509892686384174,0.044440646466889805,0.0037515144818384446,0.006758972927818207,0.43362885275025337,2.5300000000000025,EGM8,0.11,RBA_standard
0.115EGM1,-3.1645311865800156e-17,5.74889832228703e-17,0.0,0.0,0.0,0.0015249122427983552,0.5095898789035188,0.04418097584653159,0.0037295940515515535,0.0067574428142220515,0.4342171961413775,2.526000000000002,EGM1,0.115,RBA_standard
0.115EGM2,9.493593559740048e-17,4.790748601905858e-17,0.0,0.0,0.0,0.001524912242798355,0.5096176994071482,0.044224040192041195,0.0037289995626934055,0.006756365693117957,0.4341479829022007,2.526000000000002,EGM2,0.115,RBA_standard
