,wIG,wEAA,wENT,wRNAP,wAF,wrP,prot_fraction,name
0.115EGM5,0.0024763951934033937,0.8275983272120913,0.0717366636060454,0.0060557429693863475,0.011053433127709024,0.08107943789136456,0.115,RBA_standard
0.115EGM6,0.0024763951934033933,0.8275983272120913,0.07173666360604539,0.0060557429693863475,0.010972061904761923,0.08116080911431167,0.115,RBA_standard
0.115EGM7,0.0025577664163504927,0.8275983272120913,0.07173666360604539,0.0060557429693863475,0.010972061904761923,0.08107943789136456,0.115,RBA_standard
0.115EGM8,0.0024763951934033933,0.8276796984350383,0.07173666360604539,0.0060557429693863475,0.010972061904761923,0.08107943789136456,0.115,RBA_standard
0.12EGM1,0.002463037011684232,0.8243209638919415,0.07104926255832,0.005997715123475195,0.010928668386243403,0.08443716324450277,0.12,RBA_standard
0.12EGM2,0.002464259381244514,0.8248693584499739,0.07130283541456023,0.005997715123475194,0.010928668386243404,0.08443716324450276,0.12,RBA_standard
0.12EGM3,0.002464259381244514,0.8248693584499739,0.07104926255832,0.006251287979715427,0.010928668386243404,0.08443716324450276,0.12,RBA_standard
0.12EGM4,0.002465345121822991,0.825033076373857,0.07113112152026159,0.006004625353312218,0.010928668386243404,0.08443716324450276,0.12,RBA_standard
0.12EGM5,0.0024642593812445133,0.8248693584499737,0.07104926255831999,0.005997715123475193,0.011182241242483635,0.08443716324450275,0.12,RBA_standard
0.12EGM6,0.002464259381244514,0.8248693584499739,0.07104926255832,0.005997715123475194,0.010928668386243406,0.084690736100743,0.12,RBA_standard
0.12EGM7,0.0027178322374847466,0.8248693584499739,0.07104926255832,0.005997715123475194,0.010928668386243404,0.08443716324450276,0.12,RBA_standard
0.12EGM8,0.002464259381244514,0.8251229313062141,0.07104926255832,0.005997715123475194,0.010928668386243404,0.08443716324450276,0.12,RBA_standard
0.125EGM1,0.0024501231948551453,0.8212280971043705,0.07036562308466873,0.0059400048156904054,0.010885360846560863,0.08778093296441929,0.125,RBA_standard
0.125EGM2,0.002452173460918054,0.8221479128360049,0.0707936150764067,0.005940004815690405,0.010885360846560865,0.08778093296441927,0.125,RBA_standard
0.125EGM3,0.002452173460918054,0.8221479128360049,0.07036562308466873,0.0063679968074283775,0.010885360846560865,0.08778093296441927,0.125,RBA_standard
0.125EGM4,0.0024540060240700536,0.822424243518101,0.07050378842571685,0.005951668221132006,0.010885360846560867,0.08778093296441929,0.125,RBA_standard
0.125EGM5,0.0024521734609180544,0.8221479128360046,0.07036562308466873,0.005940004815690404,0.011313352838298837,0.08778093296441929,0.125,RBA_standard
0.125EGM6,0.002452173460918054,0.8221479128360049,0.07036562308466873,0.005940004815690405,0.010885360846560865,0.08820892495615726,0.125,RBA_standard
0.125EGM7,0.002880165452656026,0.8221479128360049,0.07036562308466873,0.005940004815690405,0.010885360846560865,0.08778093296441927,0.125,RBA_standard
0.125EGM8,0.002452173460918054,0.8225759048277427,0.07036562308466873,0.005940004815690405,0.010885360846560865,0.08778093296441927,0.125,RBA_standard
0.13EGM1,0.0024409228379847574,0.8195670749899195,0.06974125107883986,0.005887297647632745,0.010850776719576738,0.09114703169749047,0.13,RBA_standard
0.13EGM2,0.002441477324275484,0.8198158354910137,0.06985758112001084,0.005887297647632745,0.01085077671957674,0.0911470316974905,0.13,RBA_standard
0.13EGM3,0.002441477324275484,0.819815835491014,0.06974125107883987,0.006003627688803726,0.01085077671957674,0.0911470316974905,0.13,RBA_standard
0.13EGM4,0.0024419754227236693,0.819890943344071,0.0697788050053684,0.0058904678107699225,0.010850776719576741,0.09114703169749051,0.13,RBA_standard
0.13EGM5,0.002441477324275484,0.8198158354910138,0.06974125107883986,0.005887297647632745,0.01096710676074772,0.0911470316974905,0.13,RBA_standard
0.13EGM6,0.002441477324275484,0.819815835491014,0.06974125107883987,0.005887297647632745,0.01085077671957674,0.0912633617386615,0.13,RBA_standard
0.13EGM7,0.002557807365446465,0.8198158354910137,0.06974125107883987,0.005887297647632745,0.01085077671957674,0.0911470316974905,0.13,RBA_standard
0.13EGM8,0.002441477324275484,0.8199321655321847,0.06974125107883987,0.005887297647632745,0.01085077671957674,0.0911470316974905,0.13,RBA_standard
0.135EGM1,0.002428086706911064,0.8164811480938584,0.06906467722854687,0.005830183793555523,0.010807623941798962,0.09446428571428579,0.135,RBA_standard
0.135EGM2,0.0024294851192101312,0.8171085211237612,0.06935990030738855,0.005830183793555522,0.010807623941798964,0.09446428571428579,0.135,RBA_standard
0.135EGM3,0.0024294851192101312,0.8171085211237612,0.06906467722854687,0.006125406872397206,0.010807623941798964,0.09446428571428579,0.135,RBA_standard
0.135EGM4,0.0024307491964507075,0.8172991302854317,0.06915998180938213,0.005838229052650827,0.010807623941798962,0.09446428571428579,0.135,RBA_standard
0.135EGM5,0.002429485119210131,0.817108521123761,0.06906467722854685,0.005830183793555521,0.011102847020640643,0.09446428571428582,0.135,RBA_standard
0.135EGM6,0.0024294851192101317,0.817108521123761,0.06906467722854685,0.005830183793555522,0.010807623941798962,0.0947595087931275,0.135,RBA_standard
0.135EGM7,0.002724708198051815,0.8171085211237612,0.06906467722854687,0.005830183793555522,0.010807623941798964,0.09446428571428579,0.135,RBA_standard
0.135EGM8,0.0024294851192101312,0.8174037442026028,0.06906467722854687,0.005830183793555522,0.010807623941798964,0.09446428571428579,0.135,RBA_standard
0.14EGM1,0.0024152997735500284,0.813402540840295,0.06839183763931114,0.005773385171941126,0.010764557142857161,0.09776758409785942,0.14,RBA_standard
0.14EGM2,0.002417542443709585,0.8144086752786227,0.06886825586500982,0.005773385171941125,0.010764557142857158,0.0977675840978594,0.14,RBA_standard
0.14EGM3,0.002417542443709585,0.8144086752786227,0.06839183763931114,0.006249803397639806,0.010764557142857158,0.0977675840978594,0.14,RBA_standard
0.14EGM4,0.0024195823568439667,0.8147162720930767,0.06854563604653813,0.0057863682628245035,0.01076455714285716,0.09776758409785942,0.14,RBA_standard
0.14EGM5,0.0024175424437095855,0.8144086752786229,0.06839183763931116,0.005773385171941127,0.011240975368555842,0.09776758409785942,0.14,RBA_standard
0.14EGM6,0.002417542443709585,0.8144086752786227,0.06839183763931116,0.005773385171941125,0.01076455714285716,0.0982440023235581,0.14,RBA_standard
0.14EGM7,0.002893960669408265,0.8144086752786227,0.06839183763931114,0.005773385171941125,0.010764557142857158,0.0977675840978594,0.14,RBA_standard
0.14EGM8,0.002417542443709585,0.8148850935043214,0.06839183763931114,0.005773385171941125,0.010764557142857158,0.0977675840978594,0.14,RBA_standard
0.145EGM1,0.0024061696944747,0.8117354736942383,0.06777697691517517,0.005721480910993251,0.010730165608465628,0.10109739818455424,0.145,RBA_standard
0.145EGM2,0.0024069724604440235,0.8120956204970177,0.06794836233852512,0.005721480910993251,0.01073016560846563,0.10109739818455424,0.145,RBA_standard
0.145EGM3,0.002406972460444023,0.8120956204970177,0.06777697691517519,0.005892866334343192,0.01073016560846563,0.10109739818455424,0.145,RBA_standard
0.145EGM4,0.0024077062933607228,0.8122062745556213,0.067832303944477,0.005726151413521099,0.01073016560846563,0.10109739818455425,0.145,RBA_standard
0.145EGM5,0.002406972460444023,0.8120956204970177,0.06777697691517516,0.00572148091099325,0.01090155103181557,0.10109739818455424,0.145,RBA_standard
0.145EGM6,0.002406972460444023,0.8120956204970176,0.06777697691517519,0.00572148091099325,0.01073016560846563,0.10126878360790416,0.145,RBA_standard
0.145EGM7,0.0025783578837939654,0.8120956204970177,0.06777697691517519,0.005721480910993251,0.01073016560846563,0.10109739818455424,0.145,RBA_standard
0.145EGM8,0.0024069724604440235,0.8122670059203677,0.06777697691517519,0.005721480910993251,0.01073016560846563,0.10109739818455424,0.145,RBA_standard
0.15EGM1,0.0023934600078822543,0.8086638106325716,0.0671111520073456,0.005665274442755835,0.01068725357142859,0.10437418086500663,0.15,RBA_standard
0.15EGM2,0.0023951228245333656,0.8094098040146915,0.0674683642815838,0.005665274442755834,0.01068725357142859,0.10437418086500663,0.15,RBA_standard
0.15EGM3,0.0023951228245333656,0.8094098040146915,0.0671111520073456,0.006022486716994048,0.01068725357142859,0.10437418086500663,0.15,RBA_standard
0.15EGM4,0.0023966523252339574,0.8096404361603835,0.06722646808019146,0.005675008997755891,0.010687253571428591,0.10437418086500665,0.15,RBA_standard
0.15EGM5,0.0023951228245333656,0.8094098040146915,0.0671111520073456,0.005665274442755835,0.0110444658456668,0.10437418086500662,0.15,RBA_standard
0.15EGM6,0.0023951228245333656,0.8094098040146915,0.0671111520073456,0.005665274442755835,0.01068725357142859,0.10473139313924486,0.15,RBA_standard
0.15EGM7,0.002752335098771578,0.8094098040146915,0.0671111520073456,0.005665274442755834,0.01068725357142859,0.10437418086500663,0.15,RBA_standard
0.15EGM8,0.0023951228245333656,0.8097670162889297,0.0671111520073456,0.005665274442755834,0.01068725357142859,0.10437418086500663,0.15,RBA_standard
0.155EGM1,0.0023843721714044996,0.8069913240246575,0.06650246040443213,0.005613890956131609,0.010652985846560865,0.10768027037522458,0.155,RBA_standard
0.155EGM2,0.002384634665726433,0.8071090874755315,0.06655913068082508,0.005613890956131609,0.010652985846560863,0.10768027037522458,0.155,RBA_standard
0.155EGM3,0.002384634665726432,0.8071090874755317,0.06650246040443213,0.005670561232524565,0.010652985846560863,0.10768027037522458,0.155,RBA_standard
0.155EGM4,0.0023848773148000975,0.8071456763286702,0.06652075483100149,0.005615435303742822,0.010652985846560865,0.10768027037522461,0.155,RBA_standard
0.155EGM5,0.0023846346657264324,0.8071090874755313,0.0665024604044321,0.005613890956131608,0.010709656122953819,0.10768027037522461,0.155,RBA_standard
0.155EGM6,0.002384634665726432,0.8071090874755315,0.06650246040443211,0.005613890956131609,0.010652985846560863,0.10773694065161755,0.155,RBA_standard
0.155EGM7,0.002441304942119388,0.8071090874755315,0.06650246040443211,0.005613890956131609,0.010652985846560863,0.10768027037522458,0.155,RBA_standard
0.155EGM8,0.002384634665726433,0.8071657577519246,0.06650246040443211,0.005613890956131609,0.010652985846560863,0.10768027037522458,0.155,RBA_standard
0.16EGM1,0.0023717395256117857,0.8039266437348909,0.06584361702127672,0.005558273842302889,0.010610228571428591,0.11093053735255579,0.16,RBA_standard
0.16EGM2,0.002372877629629633,0.804437234042554,0.06609084856152912,0.005558273842302888,0.01061022857142859,0.11093053735255579,0.16,RBA_standard
0.16EGM3,0.002372877629629633,0.804437234042554,0.06584361702127674,0.005805505382555293,0.01061022857142859,0.11093053735255579,0.16,RBA_standard
0.16EGM4,0.002373936218153308,0.8045968577305493,0.06592342886527436,0.005565011262038726,0.010610228571428591,0.11093053735255579,0.16,RBA_standard
0.16EGM5,0.002372877629629633,0.8044372340425541,0.06584361702127672,0.005558273842302888,0.010857460111680995,0.11093053735255579,0.16,RBA_standard
0.16EGM6,0.0023728776296296325,0.804437234042554,0.06584361702127672,0.005558273842302888,0.010610228571428588,0.11117776889280821,0.16,RBA_standard
0.16EGM7,0.002620109169882037,0.804437234042554,0.06584361702127674,0.005558273842302888,0.01061022857142859,0.11093053735255579,0.16,RBA_standard
0.16EGM8,0.002372877629629633,0.8046844655828065,0.06584361702127674,0.005558273842302888,0.01061022857142859,0.11093053735255579,0.16,RBA_standard
0.165EGM1,0.002359155422539014,0.8008691673954076,0.0651884628009417,0.005502968153911168,0.010567557275132297,0.11416684869666531,0.165,RBA_standard
0.165EGM2,0.0023611695249348406,0.8017727589352173,0.06562869741413897,0.005502968153911168,0.010567557275132297,0.1141668486966653,0.165,RBA_standard
0.165EGM3,0.0023611695249348406,0.8017727589352173,0.06518846280094169,0.005943202767108452,0.010567557275132297,0.1141668486966653,0.165,RBA_standard
0.165EGM4,0.0023630545081727372,0.802056993998713,0.06533058033268942,0.0055149651886273925,0.010567557275132297,0.11416684869666535,0.165,RBA_standard
0.165EGM5,0.0023611695249348406,0.8017727589352173,0.06518846280094169,0.005502968153911167,0.01100779188832958,0.1141668486966653,0.165,RBA_standard
0.165EGM6,0.0023611695249348406,0.8017727589352176,0.0651884628009417,0.005502968153911168,0.010567557275132297,0.11460708330986259,0.165,RBA_standard
0.165EGM7,0.002801404138132126,0.8017727589352173,0.06518846280094169,0.005502968153911168,0.010567557275132297,0.1141668486966653,0.165,RBA_standard
0.165EGM8,0.0023611695249348406,0.8022129935484147,0.06518846280094169,0.005502968153911168,0.010567557275132297,0.1141668486966653,0.165,RBA_standard
0.17EGM1,0.0023501383266621143,0.7991912840147306,0.0645891709409829,0.0054523781587103035,0.010533482142857164,0.1174366535605069,0.17,RBA_standard
0.17EGM2,0.0023508060401050885,0.7994908418819666,0.06473583821585412,0.0054523781587103035,0.010533482142857164,0.1174366535605069,0.17,RBA_standard
0.17EGM3,0.0023508060401050885,0.7994908418819665,0.06458917094098292,0.005599045433581504,0.010533482142857164,0.1174366535605069,0.17,RBA_standard
0.17EGM4,0.0023514340356020173,0.7995855368035741,0.06463651840178677,0.005456375055673004,0.01053348214285716,0.1174366535605069,0.17,RBA_standard
0.17EGM5,0.0023508060401050885,0.7994908418819665,0.0645891709409829,0.0054523781587103035,0.010680149417728362,0.1174366535605069,0.17,RBA_standard
0.17EGM6,0.0023508060401050885,0.7994908418819665,0.0645891709409829,0.0054523781587103035,0.010533482142857164,0.11758332083537808,0.17,RBA_standard
0.17EGM7,0.0024974733149762895,0.7994908418819666,0.06458917094098292,0.0054523781587103035,0.010533482142857164,0.1174366535605069,0.17,RBA_standard
0.17EGM8,0.0023508060401050885,0.7996375091568377,0.06458917094098292,0.0054523781587103035,0.010533482142857164,0.1174366535605069,0.17,RBA_standard
0.175EGM1,0.0023376308294825437,0.7961407965780768,0.06394094730336985,0.005397657524396688,0.010490965608465627,0.12064644920149514,0.175,RBA_standard
0.175EGM2,0.002339189859552935,0.7968402279400737,0.064285509866016,0.005397657524396688,0.010490965608465627,0.12064644920149517,0.175,RBA_standard
0.175EGM3,0.002339189859552935,0.7968402279400737,0.06394094730336985,0.005742220087042839,0.010490965608465627,0.12064644920149517,0.175,RBA_standard
0.175EGM4,0.0023406651971014237,0.7970626928688546,0.06405217976776037,0.005407047356322794,0.010490965608465627,0.12064644920149518,0.175,RBA_standard
0.175EGM5,0.0023391898595529342,0.7968402279400736,0.06394094730336984,0.0053976575243966885,0.010835528171111776,0.12064644920149517,0.175,RBA_standard
0.175EGM6,0.002339189859552935,0.7968402279400736,0.06394094730336984,0.005397657524396688,0.010490965608465627,0.12099101176414134,0.175,RBA_standard
0.175EGM7,0.0026837524221990866,0.7968402279400737,0.06394094730336985,0.005397657524396688,0.010490965608465627,0.12064644920149517,0.175,RBA_standard
0.175EGM8,0.002339189859552935,0.7971847905027198,0.06394094730336985,0.005397657524396688,0.010490965608465627,0.12064644920149517,0.175,RBA_standard
0.18EGM1,0.0023286563993280894,0.7944579701225822,0.06334775202634257,0.005347582180106094,0.010457014285714305,0.12389252948885988,0.18,RBA_standard
0.18EGM2,0.002328907237066434,0.7945705040526857,0.0634034627555675,0.005347582180106095,0.010457014285714303,0.12389252948885988,0.18,RBA_standard
0.18EGM3,0.002328907237066435,0.7945705040526857,0.06334775202634256,0.005403292909331039,0.010457014285714305,0.12389252948885988,0.18,RBA_standard
0.18EGM4,0.0023291457775800883,0.7946064733794582,0.06336573668972878,0.005349100378658735,0.010457014285714307,0.12389252948885987,0.18,RBA_standard
0.18EGM5,0.0023289072370664345,0.7945705040526858,0.06334775202634257,0.005347582180106096,0.010512725014939248,0.1238925294888599,0.18,RBA_standard
0.18EGM6,0.002328907237066435,0.7945705040526857,0.06334775202634256,0.005347582180106096,0.010457014285714305,0.1239482402180848,0.18,RBA_standard
0.18EGM7,0.002384617966291378,0.7945705040526857,0.06334775202634256,0.005347582180106095,0.010457014285714303,0.12389252948885988,0.18,RBA_standard
0.18EGM8,0.002328907237066434,0.7946262147819105,0.06334775202634256,0.005347582180106095,0.010457014285714303,0.12389252948885988,0.18,RBA_standard
0.185EGM1,0.002316225300322824,0.7914145093836373,0.06270642581471952,0.005293443800902297,0.010414652513227528,0.12707580942672697,0.185,RBA_standard
0.185EGM2,0.0023173825408808885,0.7919336849627728,0.06296502675548935,0.005293443800902296,0.01041465251322753,0.12707580942672697,0.185,RBA_standard
0.185EGM3,0.0023173825408808885,0.7919336849627728,0.06270642581471954,0.005552044741672108,0.01041465251322753,0.12707580942672697,0.185,RBA_standard
0.185EGM4,0.00231848981055947,0.7921006492418555,0.06278990795426083,0.005300491053369639,0.01041465251322753,0.12707580942672694,0.185,RBA_standard
